SWV ITM Data Console - ITM Port: 0
0 ;0.500000 ; 0.000000 
1 ;0.500000 ; -0.012425 
2 ;0.500000 ; 0.003086 
3 ;0.500000 ; 0.110987 
4 ;0.500000 ; 0.206123 
5 ;0.500000 ; 0.276463 
6 ;0.500000 ; 0.315564 
7 ;0.500000 ; 0.321024 
8 ;0.500000 ; 0.322218 
9 ;0.500000 ; 0.324518 
10 ;0.500000 ; 0.325753 
11 ;0.500000 ; 0.324250 
12 ;0.500000 ; 0.328447 
13 ;0.500000 ; 0.330024 
14 ;0.500000 ; 0.329361 
15 ;0.500000 ; 0.328978 
16 ;0.500000 ; 0.329381 
17 ;0.500000 ; 0.330092 
18 ;0.500000 ; 0.328323 
19 ;0.500000 ; 0.326446 
20 ;0.500000 ; 0.327766 
21 ;0.500000 ; 0.329442 
22 ;0.500000 ; 0.329412 
23 ;0.500000 ; 0.330301 
24 ;0.500000 ; 0.328502 
25 ;0.500000 ; 0.326965 
26 ;0.500000 ; 0.327478 
27 ;0.500000 ; 0.327917 
28 ;0.500000 ; 0.327926 
29 ;0.500000 ; 0.325011 
30 ;0.500000 ; 0.326539 
31 ;0.500000 ; 0.328393 
32 ;0.500000 ; 0.329064 
33 ;0.500000 ; 0.329272 
34 ;0.500000 ; 0.330547 
35 ;0.500000 ; 0.328895 
36 ;0.500000 ; 0.326752 
37 ;0.500000 ; 0.327845 
38 ;0.500000 ; 0.327864 
39 ;0.500000 ; 0.328795 
40 ;0.500000 ; 0.330322 
41 ;0.500000 ; 0.328703 
42 ;0.500000 ; 0.327136 
43 ;0.500000 ; 0.328538 
44 ;0.500000 ; 0.328092 
45 ;0.500000 ; 0.329172 
46 ;0.500000 ; 0.329913 
47 ;0.500000 ; 0.330180 
48 ;0.500000 ; 0.328216 
49 ;0.500000 ; 0.326538 
50 ;0.500000 ; 0.327113 
51 ;0.500000 ; 0.328519 
52 ;0.500000 ; 0.328989 
53 ;0.500000 ; 0.330487 
54 ;0.500000 ; 0.329026 
55 ;0.500000 ; 0.327048 
56 ;0.500000 ; 0.327366 
57 ;0.500000 ; 0.327638 
58 ;0.500000 ; 0.328237 
59 ;0.500000 ; 0.330392 
60 ;0.500000 ; 0.328763 
61 ;0.500000 ; 0.327188 
62 ;0.500000 ; 0.328765 
63 ;0.500000 ; 0.329382 
64 ;0.500000 ; 0.329727 
65 ;0.500000 ; 0.331666 
66 ;0.500000 ; 0.330034 
67 ;0.500000 ; 0.325898 
68 ;0.500000 ; 0.324923 
69 ;0.500000 ; 0.326464 
70 ;0.500000 ; 0.327964 
71 ;0.500000 ; 0.329793 
72 ;0.500000 ; 0.329896 
73 ;0.500000 ; 0.331262 
74 ;0.500000 ; 0.330785 
75 ;0.500000 ; 0.327089 
76 ;0.500000 ; 0.325757 
77 ;0.500000 ; 0.327908 
78 ;0.500000 ; 0.329197 
79 ;0.500000 ; 0.330300 
80 ;0.500000 ; 0.330328 
81 ;0.500000 ; 0.325967 
82 ;0.500000 ; 0.323885 
83 ;0.500000 ; 0.326308 
84 ;0.500000 ; 0.326917 
85 ;0.500000 ; 0.326706 
86 ;0.500000 ; 0.328354 
87 ;0.500000 ; 0.329578 
88 ;0.500000 ; 0.329712 
89 ;0.500000 ; 0.330374 
90 ;0.000000 ; 0.329113 
91 ;0.000000 ; 0.285462 
92 ;0.000000 ; 0.165206 
93 ;0.000000 ; 0.071570 
94 ;0.000000 ; 0.023159 
95 ;0.000000 ; 0.004078 
96 ;0.000000 ; 0.002206 
97 ;0.000000 ; 0.001703 
98 ;0.000000 ; 0.001455 
99 ;0.000000 ; 0.001792 
100 ;0.000000 ; 0.001531 
101 ;0.000000 ; 0.001126 
102 ;0.000000 ; 0.000414 
103 ;0.000000 ; 0.000354 
104 ;0.000000 ; 0.000303 
105 ;0.000000 ; 0.000259 
106 ;0.000000 ; 0.000221 
107 ;0.000000 ; 0.000189 
108 ;0.000000 ; 0.000161 
109 ;0.000000 ; 0.000138 
110 ;0.000000 ; 0.000118 
111 ;0.000000 ; 0.000101 
112 ;0.000000 ; 0.000086 
113 ;0.000000 ; 0.000074 
114 ;0.000000 ; 0.000063 
115 ;0.000000 ; 0.000054 
116 ;0.000000 ; 0.000046 
117 ;0.000000 ; 0.000039 
118 ;0.000000 ; 0.000034 
119 ;0.000000 ; 0.000029 
120 ;0.000000 ; 0.000024 
121 ;0.000000 ; 0.000021 
122 ;0.000000 ; 0.000018 
123 ;0.000000 ; 0.000015 
124 ;0.000000 ; 0.000013 
125 ;0.000000 ; 0.000011 
126 ;0.000000 ; 0.000010 
127 ;0.000000 ; 0.000008 
128 ;0.000000 ; 0.000007 
129 ;0.000000 ; 0.000006 
130 ;0.000000 ; 0.000005 
131 ;0.000000 ; 0.000004 
132 ;0.000000 ; 0.000004 
133 ;0.000000 ; 0.000003 
134 ;0.000000 ; 0.000003 
135 ;0.000000 ; 0.000002 
136 ;0.000000 ; 0.000002 
137 ;0.000000 ; 0.000002 
138 ;0.000000 ; 0.000001 
139 ;0.000000 ; 0.000001 
140 ;0.000000 ; 0.000001 
141 ;0.000000 ; 0.000001 
142 ;0.000000 ; 0.000001 
143 ;0.000000 ; 0.000001 
144 ;0.000000 ; 0.000001 
145 ;0.000000 ; 0.000000 
146 ;0.000000 ; 0.000000 
147 ;0.000000 ; 0.000000 
148 ;0.000000 ; 0.000000 
149 ;0.000000 ; 0.000000 
150 ;0.000000 ; 0.000000 
151 ;0.000000 ; 0.000000 
152 ;0.000000 ; 0.000000 
153 ;0.000000 ; 0.000000 
154 ;0.000000 ; 0.000000 
155 ;0.000000 ; 0.000000 
156 ;0.000000 ; 0.000000 
157 ;0.000000 ; 0.000000 
158 ;0.000000 ; 0.000000 
159 ;0.000000 ; 0.000000 
160 ;0.000000 ; 0.000000 
161 ;0.000000 ; 0.000000 
162 ;0.000000 ; 0.000000 
163 ;0.000000 ; 0.000000 
164 ;0.000000 ; 0.000000 
165 ;0.000000 ; 0.000000 
166 ;0.000000 ; 0.000000 
167 ;0.000000 ; 0.000000 
168 ;0.000000 ; 0.000000 
169 ;0.000000 ; 0.000000 
170 ;0.000000 ; 0.000000 
171 ;0.000000 ; 0.000000 
172 ;0.000000 ; 0.000000 
173 ;0.000000 ; 0.000000 
174 ;0.000000 ; 0.000000 
175 ;0.000000 ; 0.000000 
176 ;0.000000 ; 0.000000 
177 ;0.000000 ; 0.000000 
178 ;0.000000 ; 0.000000 
179 ;0.000000 ; 0.000000 
180 ;0.000000 ; 0.000000 
181 ;0.000000 ; 0.000000 
182 ;0.000000 ; 0.000000 
183 ;0.000000 ; 0.000000 
184 ;0.000000 ; 0.000000 
185 ;0.000000 ; 0.000000 
186 ;0.000000 ; 0.000000 
187 ;0.000000 ; 0.000000 
188 ;0.000000 ; 0.000000 
189 ;0.000000 ; 0.000000 
190 ;0.000000 ; 0.000000 
191 ;0.000000 ; 0.000000 
192 ;0.000000 ; 0.000000 
193 ;0.000000 ; 0.000000 
194 ;0.000000 ; 0.000000 
195 ;0.000000 ; 0.000000 
196 ;0.000000 ; 0.000000 
197 ;0.000000 ; 0.000000 
198 ;0.000000 ; 0.000000 
199 ;0.000000 ; 0.000000 
200 ;0.000000 ; 0.000000 
201 ;0.000000 ; 0.000000 
202 ;0.000000 ; 0.000000 
203 ;0.000000 ; 0.000000 
204 ;0.000000 ; 0.000000 
205 ;0.000000 ; 0.000000 
206 ;0.000000 ; 0.000000 
207 ;0.000000 ; 0.000000 
208 ;0.000000 ; 0.000000 
209 ;0.000000 ; 0.000000 
210 ;0.000000 ; 0.000000 
211 ;0.000000 ; 0.000000 
212 ;0.000000 ; 0.000000 
213 ;0.000000 ; 0.000000 
214 ;0.000000 ; 0.000000 
215 ;0.000000 ; 0.000000 
216 ;0.000000 ; 0.000000 
217 ;0.000000 ; 0.000000 
218 ;0.000000 ; 0.000000 
219 ;0.000000 ; 0.000000 
220 ;0.000000 ; 0.000000 
221 ;0.000000 ; 0.000000 
222 ;0.000000 ; 0.000000 
223 ;0.000000 ; 0.000000 
224 ;0.000000 ; 0.000000 
225 ;0.000000 ; 0.000000 
226 ;0.000000 ; 0.000000 
227 ;0.000000 ; 0.000000 
228 ;0.000000 ; 0.000000 
229 ;0.000000 ; 0.000000 
230 ;0.000000 ; 0.000000 
231 ;0.000000 ; 0.000000 
232 ;0.000000 ; 0.000000 
233 ;0.000000 ; 0.000000 
234 ;0.000000 ; 0.000000 
235 ;0.000000 ; 0.000000 
236 ;0.000000 ; 0.000000 
237 ;0.000000 ; 0.000000 
238 ;0.000000 ; 0.000000 
239 ;0.000000 ; 0.000000 
240 ;0.000000 ; 0.000000 
241 ;0.000000 ; 0.000000 
242 ;0.000000 ; 0.000000 
243 ;0.000000 ; 0.000000 
244 ;0.000000 ; 0.000000 
245 ;0.000000 ; 0.000000 
246 ;0.000000 ; 0.000000 
247 ;0.000000 ; 0.000000 
248 ;0.000000 ; 0.000000 
249 ;0.000000 ; 0.000000 
250 ;0.000000 ; 0.000000 
251 ;0.000000 ; 0.000000 
252 ;0.000000 ; 0.000000 
253 ;0.000000 ; 0.000000 
254 ;0.000000 ; 0.000000 
255 ;0.000000 ; 0.000000 
256 ;0.000000 ; 0.000000 
257 ;0.000000 ; 0.000000 
258 ;0.000000 ; 0.000000 
259 ;0.000000 ; 0.000000 
260 ;0.000000 ; 0.000000 
261 ;0.000000 ; 0.000000 
262 ;0.000000 ; 0.000000 
263 ;0.000000 ; 0.000000 
264 ;0.000000 ; 0.000000 
265 ;0.000000 ; 0.000000 
266 ;0.000000 ; 0.000000 
267 ;0.000000 ; 0.000000 
268 ;0.000000 ; 0.000000 
269 ;0.000000 ; 0.000000 
270 ;0.000000 ; 0.000000 
271 ;0.000000 ; 0.000000 
272 ;0.000000 ; 0.000000 
273 ;0.000000 ; 0.000000 
274 ;0.000000 ; 0.000000 
275 ;0.000000 ; 0.000000 
276 ;0.000000 ; 0.000000 
277 ;0.000000 ; 0.000000 
278 ;0.000000 ; 0.000000 
279 ;0.000000 ; 0.000000 
280 ;0.000000 ; 0.000000 
281 ;0.000000 ; 0.000000 
282 ;0.000000 ; 0.000000 
283 ;0.000000 ; 0.000000 
284 ;0.000000 ; 0.000000 
285 ;0.000000 ; 0.000000 
286 ;0.000000 ; 0.000000 
287 ;0.000000 ; 0.000000 
288 ;0.000000 ; 0.000000 
289 ;0.000000 ; 0.000000 
290 ;0.000000 ; 0.000000 
291 ;0.000000 ; 0.000000 
292 ;0.000000 ; 0.000000 
293 ;0.000000 ; 0.000000 
